업종명,인허가일자,업소명,도로명주소,영업장면적,영업자시작일,업태명
일반음식점,2014-07-16,지지고 한양대점,"서울특별시 성동구 왕십리로 236, 1층 (행당동)",24.13,2021-08-19,한식
일반음식점,2014-12-04,히즈빈스 성수점,"서울특별시 성동구 왕십리로2길 20, 1층 (성수동1가)",270,2021-07-16,까페
일반음식점,2014-12-29,KAL(칼),"서울특별시 성동구 성수이로 126, 1층 (성수동2가)",40,2022-07-22,한식
일반음식점,2014-08-28,메종 성수돈,"서울특별시 성동구 연무장7가길 5, 2층 (성수동2가)",82.72,2014-08-28,식육(숯불구이)
일반음식점,2014-03-05,훌리리,"서울특별시 성동구 성덕정15길 11, 1층 (성수동2가)",26.72,2015-10-14,기타
일반음식점,2015-05-29,에이테르,"서울특별시 성동구 성수이로7길 1, 1층 (성수동2가)",60,2021-10-25,기타
일반음식점,2015-06-11,BHC치킨,"서울특별시 성동구 사근동길 18, 1층 (사근동)",30,2021-12-06,호프/통닭
일반음식점,2015-06-24,조조반점,"서울특별시 성동구 행당로 109, 지1층 (행당동)",65,2022-01-17,중국식
일반음식점,2015-07-15,섬마을,"서울특별시 성동구 무학로2길 44, 1층 (도선동)",53.9,2022-07-26,일식
일반음식점,2015-07-23,반가온,"서울특별시 성동구 왕십리로24길 14, 지상1층 (도선동)",96.2,2022-07-18,한식
일반음식점,2015-09-09,치카치카 (CHIKA CHIKA),"서울특별시 성동구 성수이로3길 16, 1층 (성수동2가)",40,2022-06-20,패밀리레스트랑
일반음식점,2015-09-17,자매코다리찜,"서울특별시 성동구 광나루로11길 17-1, 1층 (송정동)",32.66,2022-06-27,한식
일반음식점,2015-11-23,대림국수 성수점,"서울특별시 성동구 연무장7가길 5-1, 1층 (성수동2가)",67.02,2022-06-15,경양식
일반음식점,2016-05-17,BHC 금호점,"서울특별시 성동구 금호산2길 11-1, 1층 101호 (금호동3가)",29.7,2021-07-26,호프/통닭
일반음식점,2016-07-07,금이네,"서울특별시 성동구 무수막길 88-1, 1층 (금호동2가)",119.4,2022-05-31,패밀리레스트랑
일반음식점,2016-07-21,상품양다리양갈비,"서울특별시 성동구 마조로3나길 26, 1층 (행당동)",90.95,2022-01-26,한식
일반음식점,2016-08-01,페이퍼 클립,"서울특별시 성동구 왕십리로4길 13-1, 1층 (성수동1가)",26.92,2022-06-21,한식
일반음식점,2016-09-30,기왕생고기,"서울특별시 성동구 연무장7길 16, 한서빌딩 지1층 104, 105호 (성수동2가)",162,2021-11-24,한식
일반음식점,2016-12-26,오늘더만족,"서울특별시 성동구 장터길 43-2, 1층 (금호동3가)",69.41,2022-04-25,한식
일반음식점,2016-02-17,에스엠타운앤드카페,"서울특별시 성동구 왕십리로 83-21, 7층 (성수동1가, 아크로 서울포레스트)",15.18,2021-07-08,경양식
일반음식점,2016-09-07,레타주(L'Etage),"서울특별시 성동구 왕십리로10길 19-2, 지1층 (성수동1가)",50.58,2020-05-28,한식
일반음식점,2017-02-27,자담치킨,"서울특별시 성동구 금호로 158, 1층 (금호동1가)",36,2022-02-16,한식
일반음식점,2017-04-14,멜리오르,"서울특별시 성동구 성덕정길 69, 1층 (성수동1가)",55.27,2021-08-05,경양식
일반음식점,2017-04-26,카페 알레츠,"서울특별시 성동구 광나루로 160, 1층 (성수동1가)",174.8,2022-02-10,호프/통닭
일반음식점,2017-05-10,마이올드포스터(My old poster),"서울특별시 성동구 왕십리로2길 30, 1층 (성수동1가)",54.86,2022-03-11,"외국음식전문점(인도,태국등)"
일반음식점,2017-07-31,불닭발 땡초 동대문 엽기떡볶이 한양대점,"서울특별시 성동구 마조로 15-6, 1층 (행당동)",33.81,2022-07-21,경양식
일반음식점,2017-09-19,(주)아워홈 한양대병원 푸드코트점,"서울특별시 성동구 왕십리로 222, 1층 (행당동, 한양대학교부속병원 동관(중환자보호대기실))",263.8,2021-07-07,한식
일반음식점,2017-10-26,오리 오리,"서울특별시 성동구 무학로6길 18, 1층 (도선동)",80.9,2020-11-27,한식
일반음식점,2017-12-21,바니분식,"서울특별시 성동구 왕십리로4길 22, 1층 (성수동1가)",31.75,2022-03-02,감성주점
일반음식점,2017-01-18,포미래,"서울특별시 성동구 아차산로11길 33, 1층 (성수동2가)",20,2017-01-18,"외국음식전문점(인도,태국등)"
일반음식점,2018-01-12,달구벌 반점,"서울특별시 성동구 아차산로13길 37, 2층 (성수동2가)",70.5,2021-12-03,한식
일반음식점,2018-01-16,교대이층집 성수점,"서울특별시 성동구 성수일로8길 60, 한일비지네스(주) 2층 (성수동2가)",246,2021-11-05,식육(숯불구이)
일반음식점,2018-01-19,천하제일 솥뚜껑,"서울특별시 성동구 성수이로7길 27, 서울숲코오롱디지탈타워 1층 105-1호 (성수동2가)",86.27,2021-10-29,한식
일반음식점,2018-01-29,강남교자 뚝섬역점,"서울특별시 성동구 상원1길 26, 서울숲A타워 1층 110호 (성수동1가)",106.58,2021-07-28,한식
일반음식점,2018-01-29,미쳐버린파닭,"서울특별시 성동구 사근동길 65, 103동 1층 102호 (사근동, 하이츠아파트)",40.32,2021-11-29,호프/통닭
일반음식점,2018-02-12,보돌미역상왕십리센트라스점,"서울특별시 성동구 왕십리로 410, L동 134호 (하왕십리동, 센트라스)",102.04,2022-04-11,한식
일반음식점,2018-02-27,차이니포,"서울특별시 성동구 무수막길 89-5, 1층 101호 (금호동2가)",10,2022-05-30,기타
일반음식점,2018-04-18,뚝시돈,서울특별시 성동구 성덕정15길 4-1 (성수동2가),13.2,2021-11-15,한식
일반음식점,2018-05-03,모어(more),서울특별시 성동구 둘레11길 26 (성수동2가),42.3,2021-06-22,경양식
일반음식점,2018-05-25,다담 성수점,"서울특별시 성동구 광나루로8길 10, 에이스성수타워1 102호,103호 (성수동2가)",109.44,2021-11-10,한식
일반음식점,2018-06-08,처갓집양념치킨 금호점,"서울특별시 성동구 독서당로 276, 1층 (금호동4가)",30.16,2021-11-04,일식
일반음식점,2018-06-22,일일향,"서울특별시 성동구 왕십리로 345, 1층 (하왕십리동)",134,2021-09-03,중국식
일반음식점,2018-06-27,배떡&함박,"서울특별시 성동구 왕십리로 410, D동 지하1층 B101호 (하왕십리동, 센트라스)",26.65,2022-03-15,분식
일반음식점,2018-07-03,아우프글렛(AUFGLET),"서울특별시 성동구 독서당로51길 7, 1층 (금호동1가)",69.48,2022-05-02,기타
일반음식점,2018-07-06,크래프트한스(신금호점),"서울특별시 성동구 금호로 140, 상가A동 지1층 105호 (금호동1가, 이편한세상금호파크힐스)",49.3,2022-01-03,기타
일반음식점,2018-08-10,소림마라 성동점,"서울특별시 성동구 독서당로39길 43-1, 103호 (옥수동)",26.4,2022-03-02,분식
일반음식점,2018-09-21,도렐 성수,"서울특별시 성동구 연무장7길 11, 1층 (성수동2가)",155.96,2021-10-01,경양식
일반음식점,2018-10-05,(주)아워홈 우란문화재단성동점,"서울특별시 성동구 연무장7길 11, 지하1층 (성수동2가)",247.75,2021-07-07,한식
일반음식점,2018-11-02,술있는 식탁,"서울특별시 성동구 왕십리로10길 18, 지층 (성수동1가)",47.52,2022-07-15,기타
일반음식점,2018-11-21,르방(Le vin),"서울특별시 성동구 왕십리로14길 22, 1층 (성수동1가)",47.23,2022-01-28,기타
일반음식점,2019-01-29,제스티 살룬(zesty saloon),"서울특별시 성동구 서울숲2길 19, 2층 (성수동1가)",82.51,2022-01-12,기타
일반음식점,2019-02-11,밥플러스 하우스디 세종타워점,"서울특별시 성동구 성수일로10길 26, 202,203호 (성수동2가)",194.56,2022-06-16,한식
일반음식점,2019-03-14,카페페를(cafe perle),"서울특별시 성동구 광나루로2길 34, 1층 (성수동2가)",29,2022-07-07,기타
일반음식점,2019-03-25,사운드 플래닛,"서울특별시 성동구 서울숲6길 20, 지하1층 (성수동1가)",125,2022-05-26,경양식
일반음식점,2019-04-04,젠젠 성수점,"서울특별시 성동구 연무장11길 10, 1층 3호 (성수동2가)",89.25,2022-05-23,기타
일반음식점,2019-04-22,곱분이곱창 금호역점,"서울특별시 성동구 장터길 22-2, 1층 (금호동4가)",57.12,2022-04-28,한식
일반음식점,2019-05-30,노무라,"서울특별시 성동구 마장로26길 13, 1층 101호 (홍익동)",32.25,2021-07-27,경양식
일반음식점,2019-06-03,틈새라면 한양대점,"서울특별시 성동구 마조로 35, 1층 105호 (행당동)",38.89,2021-07-30,중국식
일반음식점,2019-06-05,SSAN 보름달피자,"서울특별시 성동구 마조로1길 26-5, 지하1층 (행당동)",106,2022-05-26,기타
일반음식점,2019-06-05,와플대학 신금호역캠퍼스,"서울특별시 성동구 금호산길 67, 1층 (금호동2가)",23,2022-05-25,기타
일반음식점,2019-07-17,BHC행당점,"서울특별시 성동구 무학봉길 43, 1층 (하왕십리동)",26.5,2021-11-17,호프/통닭
일반음식점,2019-07-22,텐페이지(cafe 10PAGE),"서울특별시 성동구 마조로 47, 1층 (행당동)",99,2021-11-15,기타
일반음식점,2019-08-01,숙성시대,"서울특별시 성동구 왕십리로 410, L동 1층 129호130호 (하왕십리동, 센트라스)",137.4,2021-08-31,한식
일반음식점,2019-08-06,ㅊa,"서울특별시 성동구 서울숲6길 2, 1층 (성수동1가)",59.6,2022-01-04,기타
일반음식점,2019-08-14,혼밥대왕,"서울특별시 성동구 무학봉15길 26-1, 1층 1호 (하왕십리동)",15,2021-10-12,한식
일반음식점,2019-09-30,더갈비샵,"서울특별시 성동구 무수막길 62, 1층 (금호동2가)",20,2021-11-04,호프/통닭
일반음식점,2019-10-11,대동집,"서울특별시 성동구 왕십리로 410, I동 1층 160호 (하왕십리동, 센트라스)",105.25,2021-09-13,한식
일반음식점,2019-10-14,오씨오씨커피로스터스,"서울특별시 성동구 아차산로9길 30-9, 1층 (성수동2가)",40.12,2022-07-12,기타
일반음식점,2019-12-02,고기극찬(성동점),"서울특별시 성동구 금호산2길 6-1, 1층 103호 (금호동3가)",39.57,2021-10-01,한식
일반음식점,2019-06-03,미니멀,"서울특별시 성동구 고산자로8나길 28, 1층 (행당동)",8,2019-06-03,분식
일반음식점,2019-02-12,굴림,"서울특별시 성동구 성수이로5길 1, 1층 (성수동2가)",61.91,2019-02-12,기타
일반음식점,2019-04-26,선샤인비치,"서울특별시 성동구 동일로 83, 삼보약국 1층 (성수동2가)",16,2019-04-26,경양식
일반음식점,2019-06-28,화이트글래스,"서울특별시 성동구 상원12길 34, 1층 108호, 109호 (성수동1가)",141.36,2019-06-28,기타
일반음식점,2020-01-02,청죽골,"서울특별시 성동구 왕십리로 134, 1층 (성수동1가)",162,2021-09-16,기타
일반음식점,2020-01-08,곰식당 성수점,"서울특별시 성동구 성수일로 10, 1층 101호 (성수동1가)",41.35,2022-02-10,한식
일반음식점,2020-01-28,주전자,"서울특별시 성동구 무학로2길 41, 1층 (도선동)",53.04,2021-08-20,한식
일반음식점,2020-02-03,오늘와인한잔 왕십리역점,"서울특별시 성동구 마조로7길 14, 1층 (행당동)",95.14,2021-11-15,기타
일반음식점,2020-02-13,춘향미엔,"서울특별시 성동구 왕십리로21길 26, 1층 (행당동)",119,2021-08-18,중국식
일반음식점,2020-03-24,마리오네(MARIONE),"서울특별시 성동구 성수이로12길 15, 1층 101호 (성수동2가)",51.93,2022-06-20,기타
일반음식점,2020-03-25,곱창쓰,"서울특별시 성동구 무학봉15길 28, 1층 (하왕십리동)",52.8,2021-11-30,한식
일반음식점,2020-04-27,미도림,"서울특별시 성동구 왕십리로 108, 3층 (성수동1가)",98.88,2022-07-25,기타
일반음식점,2020-05-07,장수면,"서울특별시 성동구 연무장15길 11, 가동 1층 B103호 (성수동2가)",23,2020-11-24,한식
일반음식점,2020-05-12,푸라닭 옥수점,"서울특별시 성동구 독서당로 208, 3층 (옥수동)",56.19,2022-07-28,호프/통닭
일반음식점,2020-05-28,모던키친,"서울특별시 성동구 금호산2길 5, 지하1층 B02호 (금호동3가)",40.15,2021-09-24,경양식
일반음식점,2020-06-10,# 힘이나는 커피생활,"서울특별시 성동구 뚝섬로 385-40, 1층 (성수동2가)",68,2022-07-06,기타
일반음식점,2020-06-12,서양주막,"서울특별시 성동구 독서당로51길 19, 1층 (금호동1가)",128.84,2022-01-06,한식
일반음식점,2020-06-24,주식회사 팔오,"서울특별시 성동구 서울숲4길 18-8, 2층 (성수동1가)",97,2021-11-18,한식
일반음식점,2020-06-26,오일장(oiljang),"서울특별시 성동구 서울숲2길 20-8, 2층 (성수동1가)",54.48,2022-03-21,"외국음식전문점(인도,태국등)"
일반음식점,2020-08-04,꿀단지 삼겹살,"서울특별시 성동구 용답중앙길 78, 1층 (용답동)",48.9,2022-04-25,한식
일반음식점,2020-08-20,띠띠쌀국수(TiTi ph'o),"서울특별시 성동구 무학로6길 50, 2층 237-1,237-2호 (도선동, 성동삼성쉐르빌)",54.84,2022-02-24,기타
일반음식점,2020-08-21,성수 사위식당,"서울특별시 성동구 연무장5길 9-16, 지하1층 B102호 (성수동2가)",123.65,2022-01-05,한식
일반음식점,2020-08-31,메가엠지씨커피 뚝섬역점,"서울특별시 성동구 상원길 38-1, 1층 (성수동1가)",67.21,2022-06-13,기타
일반음식점,2020-09-11,웜히어,"서울특별시 성동구 상원6가길 3, 1층 (성수동1가)",59.82,2022-06-29,기타
일반음식점,2020-09-15,제이에이치푸드2(JHFOOD2),"서울특별시 성동구 독서당로 272, 상가동 4층 414호 (금호동4가, 금호동 대우아파트)",31.87,2021-08-18,기타
일반음식점,2020-10-05,캐주얼,"서울특별시 성동구 아차산로11길 3, 1층 (성수동2가)",84,2022-07-14,기타
일반음식점,2020-10-06,동일족발 성수본점,"서울특별시 성동구 동일로 143, 1층 101호 (성수동2가, 성수1차 대우아파트)",31.84,2022-06-20,한식
일반음식점,2020-11-02,타께리아 엘몰리노(El Molino),"서울특별시 성동구 서울숲2길 19-18, 1층 (성수동1가)",48.41,2021-11-09,기타
일반음식점,2020-11-02,백돈,"서울특별시 성동구 서울숲2길 16-12, 지하층 (성수동1가)",56.62,2020-11-02,경양식
일반음식점,2020-11-02,그리너 성수1가점,"서울특별시 성동구 상원길 49, 2층 (성수동1가)",82.6,2020-11-02,기타
일반음식점,2020-11-09,성수 수집,"서울특별시 성동구 성수일로1길 10, 1층 (성수동1가)",65,2022-01-10,한식
일반음식점,2020-11-09,미분당,"서울특별시 성동구 왕십리로 410, J동 지하1층 B102호 (하왕십리동, 센트라스)",42.46,2022-02-24,기타
일반음식점,2020-11-19,백순대본가새맛 성수점,"서울특별시 성동구 동일로 135-1, 지하1층 11호 (성수동2가)",17.52,2021-10-18,한식
일반음식점,2020-11-26,창창푸드,"서울특별시 성동구 동일로 135-1, 전진빌딩 1층 5호 (성수동2가)",16,2021-06-28,한식
일반음식점,2020-11-27,배떡 용답점,"서울특별시 성동구 용답25길 4, 1층 (용답동)",26,2020-11-27,분식
일반음식점,2020-11-27,새벽대게 성동지점,"서울특별시 성동구 금호산길 53-1, 1층 (금호동2가)",36.7,2021-08-06,기타
일반음식점,2020-11-30,테이킷치지(Take It Cheesy),"서울특별시 성동구 성덕정길 32, 1층 (성수동1가)",28.12,2020-11-30,기타
일반음식점,2020-11-30,족발야시장,"서울특별시 성동구 광나루로 325, 1층 (송정동)",99,2020-11-30,한식
일반음식점,2020-12-14,달래해장,"서울특별시 성동구 아차산로 97, 1층 (성수동2가)",130,2022-05-19,한식
일반음식점,2020-12-23,부산낙곱새회관,"서울특별시 성동구 무학로6길 50, 101동 1층 160호 (도선동, 성동삼성쉐르빌)",27,2022-04-04,한식
일반음식점,2021-01-04,한상드림,"서울특별시 성동구 무학로8길 11, 1층 102호 (홍익동)",15,2021-12-27,한식
